_id,pais_procedencia,ciudad_procedencia,puerto_procedencia,pais_destino,ciudad_destino,puerto_destino,fecha_llegada,fecha_salida,estado_solicitud,buque.matricula,buque.nombre,buque.tipo_buque,buque.dimensiones.peso,buque.dimensiones.largo,buque.dimensiones.ancho,muelle.nombre,muelle.estado,admin[0].id,admin[1].id,admin[2].id,admin[0].nombre,admin[1].nombre,admin[2].nombre,agente_navieros[0].id,agente_navieros[1].id,agente_navieros[2].id,agente_navieros[0].nombre,agente_navieros[1].nombre,agente_navieros[2].nombre
68102b97f121f1c634bc0412,Guinea,East Michaelborough,Adams and Sons,Barbados,New Emilyland,Ramirez-Sutton,2025-04-23T08:04:20,2025-05-05T20:29:59.223589,RECHAZADO,01JH2,Fisher Group,Contenedor,2252.41,212.97,47.57,source,EN_MANTENIMIENTO,68102b97f121f1c634bc0413,68102b97f121f1c634bc0414,68102b97f121f1c634bc0415,Fernando Hale,Kara Reyes,Mr. Earl Wagner,68102b97f121f1c634bc0416,68102b97f121f1c634bc0417,,Olson Inc,"Lindsey, Smith and Holder",
68102b97f121f1c634bc0418,Faroe Islands,Paulview,"Harris, Bailey and Craig",Tunisia,Watkinsburgh,"Cordova, Taylor and Mills",2025-03-12T16:57:26,2025-05-06T20:29:59.224587,PENDIENTE,XZN-1052,"Shaw, Marshall and Hudson",Granelero,11295.71,22.72,39.95,reduce,FUERA_DE_SERVICIO,68102b97f121f1c634bc0419,,,Amanda Williams,,,68102b97f121f1c634bc041a,68102b97f121f1c634bc041b,68102b97f121f1c634bc041c,Foster Ltd,"Miranda, Bradford and Bowen",Jones Group
68102b97f121f1c634bc041d,Kyrgyz Republic,Daltonburgh,Silva LLC,Kiribati,Montgomeryside,"Chapman, Rosales and Kennedy",2025-04-08T11:48:24,2025-04-30T20:29:59.225582,RECHAZADO,845-WEM,"Rice, Thompson and Armstrong",Granelero,4299.48,298.74,44.18,huge,DISPONIBLE,68102b97f121f1c634bc041e,,,Julie Jenkins,,,68102b97f121f1c634bc041f,,,"Burke, Dennis and Reeves",,
68102b97f121f1c634bc0420,French Polynesia,Gibsonville,Reed LLC,Niue,Smithville,Taylor Group,2025-03-26T20:34:00,2025-04-30T20:29:59.226584,RECHAZADO,LIZ-1818,"Keller, Riley and Wallace",Granelero,21616.95,126.14,45.61,history,EN_MANTENIMIENTO,68102b97f121f1c634bc0421,,,Victor Kelly,,,68102b97f121f1c634bc0422,68102b97f121f1c634bc0423,,Valdez-Ramirez,Thompson-Castro,
68102b97f121f1c634bc0424,Zimbabwe,Vazquezside,Pena LLC,Ghana,West John,"Hill, Johnson and Carlson",2025-03-14T06:00:37,2025-04-29T20:29:59.227584,RECHAZADO,340I0,Perez Inc,Carguero,30199.44,260.23,25.48,really,DISPONIBLE,68102b97f121f1c634bc0425,68102b97f121f1c634bc0426,68102b97f121f1c634bc0427,Kathryn Singleton,Terri Meyers,Erin Turner MD,68102b97f121f1c634bc0428,,,Patrick-Simmons,,
68102b97f121f1c634bc0429,Puerto Rico,South Barbarafort,Diaz and Sons,El Salvador,Deniseburgh,Alexander and Sons,2025-01-14T18:34:57,2025-05-06T20:29:59.229487,RECHAZADO,PAW-011,"Davis, Dean and Hooper",Carguero,21394.8,203.8,28.79,respond,EN_MANTENIMIENTO,68102b97f121f1c634bc042a,68102b97f121f1c634bc042b,68102b97f121f1c634bc042c,John Powell,Michael Green,Michael Anderson,68102b97f121f1c634bc042d,68102b97f121f1c634bc042e,,"Robinson, Richards and Scott",Mclaughlin-Valenzuela,
68102b97f121f1c634bc042f,Macao,Chadville,"Lynn, Diaz and Ortiz",Solomon Islands,Sydneyfort,West-Greene,2025-02-20T17:18:05,2025-05-03T20:29:59.230583,RECHAZADO,WZO-586,Stanton-Martinez,Petrolero,34071.32,252.02,47.46,with,EN_MANTENIMIENTO,68102b97f121f1c634bc0430,,,Christopher Lynn,,,68102b97f121f1c634bc0431,68102b97f121f1c634bc0432,68102b97f121f1c634bc0433,"Hayden, Kirk and Johnson",Mcmillan-Matthews,"Rice, Rodriguez and Morrow"
68102b97f121f1c634bc0434,Congo,Aprilbury,Smith-Davila,British Virgin Islands,New James,Rogers Inc,2025-03-14T19:55:37,2025-05-01T20:29:59.231584,PENDIENTE,6JK7737,Jackson-Jones,Contenedor,15851.72,59.45,25.86,peace,EN_MANTENIMIENTO,68102b97f121f1c634bc0435,68102b97f121f1c634bc0436,,Rebecca Fitzgerald,Michael Fuentes,,68102b97f121f1c634bc0437,68102b97f121f1c634bc0438,,Ayala LLC,Brown Inc,
68102b97f121f1c634bc0439,Cambodia,Tanyabury,Peterson and Sons,United Kingdom,Danielside,"Valenzuela, Dominguez and Davis",2025-04-16T17:48:09,2025-05-08T20:29:59.232590,APROBADO,748-YHHI,Moore LLC,Carguero,16780.58,139.11,13.77,production,EN_USO,68102b97f121f1c634bc043a,,,Jennifer Rivera,,,68102b97f121f1c634bc043b,,,"Moss, Mcmillan and Garcia",,
68102b97f121f1c634bc043c,Samoa,Port Michaelatown,"Snow, Zavala and Taylor",Uganda,Hernandezview,Burton-Mitchell,2025-03-05T02:48:52,2025-05-02T20:29:59.233587,RECHAZADO,030FUE,Patel Inc,Contenedor,37127.46,252.57,21.4,artist,EN_USO,68102b97f121f1c634bc043d,,,Julia Norman,,,68102b97f121f1c634bc043e,68102b97f121f1c634bc043f,,Lopez Ltd,"Montgomery, Hunter and Lopez",
68102b97f121f1c634bc0440,Botswana,Port Justin,"Burton, Bartlett and Harvey",Libyan Arab Jamahiriya,Bowersmouth,Green Ltd,2025-02-19T06:04:03,2025-05-02T20:29:59.234586,APROBADO,3HC 451,"Freeman, Miller and Lynch",Petrolero,5492.68,90.13,10.8,adult,FUERA_DE_SERVICIO,68102b97f121f1c634bc0441,,,Lori Olsen,,,68102b97f121f1c634bc0442,,,"Reynolds, Cohen and Martin",,
68102b97f121f1c634bc0443,Thailand,Wallaceborough,Goodwin and Sons,Peru,Jacksonchester,"Gray, Savage and Evans",2025-03-26T14:46:36,2025-05-05T20:29:59.236192,PENDIENTE,3DB7664,Thompson and Sons,Contenedor,23670.52,182.38,10.7,question,EN_MANTENIMIENTO,68102b97f121f1c634bc0444,68102b97f121f1c634bc0445,68102b97f121f1c634bc0446,Heather Ewing,Dennis Wall,Pamela Mercado,68102b97f121f1c634bc0447,,,Reilly-Lambert,,
68102b97f121f1c634bc0448,British Virgin Islands,New Joseton,Conrad Ltd,Brunei Darussalam,South Justin,Drake and Sons,2025-01-05T20:01:18,2025-05-02T20:29:59.237204,RECHAZADO,6-44977F,"Murray, Jimenez and Key",Contenedor,1236.13,246.39,37.21,project,FUERA_DE_SERVICIO,68102b97f121f1c634bc0449,68102b97f121f1c634bc044a,,James Fitzpatrick,Jessica Cook,,68102b97f121f1c634bc044b,68102b97f121f1c634bc044c,,"Salazar, Scott and Wong",Garrison-Burton,
68102b97f121f1c634bc044d,Turkmenistan,North Heather,"Jones, Frye and Hansen",Cambodia,Lake Jacobhaven,Ramirez-Waters,2025-04-10T23:46:40,2025-05-02T20:29:59.238300,APROBADO,P66 3GU,Reyes LLC,Petrolero,8682.86,50.29,11.3,loss,FUERA_DE_SERVICIO,68102b97f121f1c634bc044e,,,Jean Orr,,,68102b97f121f1c634bc044f,68102b97f121f1c634bc0450,,Sullivan Group,"Nielsen, Keller and Holt",
68102b97f121f1c634bc0451,Maldives,East Nathan,"Wagner, Simpson and Kelly",Gambia,South Emilychester,"Estrada, Luna and Hall",2025-04-08T17:37:08,2025-05-01T20:29:59.239301,RECHAZADO,645 UCD,Stone-Preston,Petrolero,4236.25,222.15,5.28,approach,EN_MANTENIMIENTO,68102b97f121f1c634bc0452,68102b97f121f1c634bc0453,68102b97f121f1c634bc0454,Mrs. Samantha Moore,Matthew Wilson,Jimmy Kelly,68102b97f121f1c634bc0455,68102b97f121f1c634bc0456,68102b97f121f1c634bc0457,Burns and Sons,Moore PLC,Johnson-Ellis
68102b97f121f1c634bc0458,Cocos (Keeling) Islands,Christinefurt,Jones-Chang,Saint Kitts and Nevis,Rowlandland,"Mitchell, White and Garrison",2025-01-07T06:12:47,2025-05-05T20:29:59.240302,APROBADO,KVZ 792,"Sellers, Flowers and Grant",Contenedor,43756.45,104.68,48.45,agency,FUERA_DE_SERVICIO,68102b97f121f1c634bc0459,68102b97f121f1c634bc045a,,Daniel Mahoney,Tiffany Byrd,,68102b97f121f1c634bc045b,68102b97f121f1c634bc045c,68102b97f121f1c634bc045d,Williams PLC,"Hill, Lawrence and Bailey","Peterson, Gray and Yates"
68102b97f121f1c634bc045e,Haiti,West Keith,Young-Garcia,Korea,Gregoryside,"Kirk, Harper and Martin",2025-01-03T18:32:31,2025-05-06T20:29:59.242301,PENDIENTE,332 DTX,"Macdonald, Kim and Macdonald",Carguero,40308.22,176.09,23.12,culture,FUERA_DE_SERVICIO,68102b97f121f1c634bc045f,,,Christopher Cortez,,,68102b97f121f1c634bc0460,,,Crawford-Tran,,
68102b97f121f1c634bc0461,Bahrain,Priscillatown,Palmer Ltd,Saint Martin,West Taylor,Hernandez-Goodman,2025-04-04T15:49:15,2025-04-30T20:29:59.243299,PENDIENTE,MY 0569,Butler-Maynard,Contenedor,38256.23,27.67,17.52,program,EN_MANTENIMIENTO,68102b97f121f1c634bc0462,,,Debbie Arnold,,,68102b97f121f1c634bc0463,68102b97f121f1c634bc0464,68102b97f121f1c634bc0465,Wallace LLC,Rich Group,Reed and Sons
68102b97f121f1c634bc0466,Iraq,Meganfurt,"Hughes, Powell and Harmon",Tajikistan,Sharonborough,Bailey-Burns,2025-01-23T12:10:21,2025-05-01T20:29:59.244300,RECHAZADO,3Y IS101,Carter-Montoya,Contenedor,29429.22,84.58,16.78,top,FUERA_DE_SERVICIO,68102b97f121f1c634bc0467,68102b97f121f1c634bc0468,68102b97f121f1c634bc0469,Mark Johnson,Ashley Ruiz,Brian Shields,68102b97f121f1c634bc046a,68102b97f121f1c634bc046b,,George-Gordon,Harris-Anderson,
68102b97f121f1c634bc046c,British Virgin Islands,Josephfurt,"Singh, Fields and Washington",Nauru,Kiddport,Reed-Davis,2025-03-27T08:42:43,2025-05-07T20:29:59.245203,PENDIENTE,3YE 813,Allen-Greene,Granelero,1279.99,276.23,15.45,dream,EN_USO,68102b97f121f1c634bc046d,68102b97f121f1c634bc046e,68102b97f121f1c634bc046f,Stephanie Hubbard,Jeremy Wilson,Scott Patton,68102b97f121f1c634bc0470,68102b97f121f1c634bc0471,,Cortez-Heath,Scott Inc,
68102b97f121f1c634bc0472,Mozambique,Lake Rebeccaport,Keller PLC,United Arab Emirates,East Thomashaven,Garrison-Jones,2025-02-04T13:14:50,2025-04-30T20:29:59.246298,RECHAZADO,W01 9XC,Roberts-Oliver,Carguero,39046,223.93,38.01,friend,DISPONIBLE,68102b97f121f1c634bc0473,,,Brittney Nichols,,,68102b97f121f1c634bc0474,,,"Weaver, Donovan and Lee",,
68102b97f121f1c634bc0475,Belize,West Margaretshire,Rodriguez Ltd,Eritrea,Kylestad,"Villegas, Kim and Moreno",2025-02-02T05:03:09,2025-05-05T20:29:59.247301,APROBADO,HCP 981,Johnston-Hodge,Carguero,39496.2,257.12,22.86,point,EN_MANTENIMIENTO,68102b97f121f1c634bc0476,,,Kevin Armstrong,,,68102b97f121f1c634bc0477,,,Briggs-Poole,,
68102b97f121f1c634bc0478,Antarctica (the territory South of 60 deg S),Port Jacquelineside,"Campbell, Barnes and Clark",Saint Lucia,Lake Kylechester,"Sosa, Brooks and Santos",2025-02-24T18:13:54,2025-04-30T20:29:59.248298,APROBADO,3MO68,Davis-Martinez,Petrolero,47404.14,149.4,30.31,firm,DISPONIBLE,68102b97f121f1c634bc0479,,,Andrea Henderson,,,68102b97f121f1c634bc047a,68102b97f121f1c634bc047b,68102b97f121f1c634bc047c,Jones-Robinson,Brown-Kaufman,Brewer and Sons
68102b97f121f1c634bc047d,Mali,Brianhaven,Alexander-Holt,Kazakhstan,Lake Shannon,Jacobs-Richardson,2025-04-21T22:19:41,2025-05-01T20:29:59.249298,PENDIENTE,WL 43712,Estrada-Ruiz,Granelero,2650.39,150.87,26.1,shoulder,FUERA_DE_SERVICIO,68102b97f121f1c634bc047e,68102b97f121f1c634bc047f,68102b97f121f1c634bc0480,Diamond Esparza,Daniel Williams,Debra Henson,68102b97f121f1c634bc0481,68102b97f121f1c634bc0482,,Sparks-Archer,Willis-Wells,
68102b97f121f1c634bc0483,Peru,West Joycefort,"Alvarez, Ward and Smith",Bhutan,Thompsonland,"Farrell, Franco and Atkinson",2025-03-26T22:56:41,2025-05-06T20:29:59.251296,PENDIENTE,5H 6891E,Thompson and Sons,Granelero,12725.09,254.1,13.83,stock,FUERA_DE_SERVICIO,68102b97f121f1c634bc0484,68102b97f121f1c634bc0485,68102b97f121f1c634bc0486,Kevin Webb,Stephanie Smith,Daniel Johnson,68102b97f121f1c634bc0487,68102b97f121f1c634bc0488,,Moore Group,"Stanley, Spencer and Foster",
68102b97f121f1c634bc0489,Oman,North Adrian,Sutton-Cruz,Bosnia and Herzegovina,North Shannon,"Hall, Carr and Campbell",2025-03-28T06:25:01,2025-05-04T20:29:59.252298,PENDIENTE,IDA K63,Robinson-Ferguson,Granelero,22983.46,243.63,23.43,west,EN_USO,68102b97f121f1c634bc048a,68102b97f121f1c634bc048b,,Walter Ortiz,Kayla Hamilton,,68102b97f121f1c634bc048c,,,Hall PLC,,
68102b97f121f1c634bc048d,Gabon,North Kristinview,"Dominguez, Montgomery and Guerra",British Virgin Islands,East Zoeland,"Lucas, Miller and Brown",2025-03-08T14:22:04,2025-05-02T20:29:59.253205,RECHAZADO,M77-ZRU,Jones-Nunez,Contenedor,18668.9,254.27,30.96,world,DISPONIBLE,68102b97f121f1c634bc048e,68102b97f121f1c634bc048f,,John Merritt,Christine Keller,,68102b97f121f1c634bc0490,,,Ruiz PLC,,
68102b97f121f1c634bc0491,Sudan,New Melissa,"Powell, Thompson and Henderson",Turkey,Nelsonland,Sanders Ltd,2025-03-02T20:49:23,2025-05-05T20:29:59.254302,APROBADO,7-K8450,Munoz Inc,Carguero,22948.96,139.15,28.41,nation,EN_USO,68102b97f121f1c634bc0492,68102b97f121f1c634bc0493,68102b97f121f1c634bc0494,April Kent,Mitchell Manning,Dalton Reed,68102b97f121f1c634bc0495,68102b97f121f1c634bc0496,,Krueger-Palmer,Pace-Howard,
68102b97f121f1c634bc0497,Macao,South Sherri,"Hopkins, Walsh and Briggs",Western Sahara,Powerstown,White Inc,2025-02-28T17:46:24,2025-04-30T20:29:59.255298,PENDIENTE,COB-898,Huynh-Harris,Petrolero,4342.34,185.57,30.32,page,EN_USO,68102b97f121f1c634bc0498,68102b97f121f1c634bc0499,68102b97f121f1c634bc049a,Candace Castillo,James Wright,Julie Morris,68102b97f121f1c634bc049b,,,Vaughan-Jones,,
68102b97f121f1c634bc049c,Azerbaijan,New Jennifer,Mclean-Garcia,Ethiopia,Allenside,"Robinson, Walters and Salazar",2025-02-27T04:52:04,2025-05-05T20:29:59.257300,APROBADO,0-2554R,"Goodman, Morse and Smith",Granelero,6077.31,224.87,22.74,eat,EN_MANTENIMIENTO,68102b97f121f1c634bc049d,,,Stephanie Hall,,,68102b97f121f1c634bc049e,68102b97f121f1c634bc049f,,"Esparza, Bowers and Peters",Holden PLC,
68102b97f121f1c634bc04a0,Serbia,West Louis,"Lindsey, White and Moore",Monaco,Port Clarenceton,"Wallace, Powers and Arnold",2025-02-03T01:37:59,2025-05-01T20:29:59.258302,RECHAZADO,813 6160,Ochoa-Shaw,Contenedor,17842.19,127.17,11.43,table,EN_MANTENIMIENTO,68102b97f121f1c634bc04a1,,,Leslie Lopez,,,68102b97f121f1c634bc04a2,68102b97f121f1c634bc04a3,,Greene Ltd,"Dunlap, Wilson and Lutz",
68102b97f121f1c634bc04a4,Congo,North Janiceborough,Gonzalez Group,Botswana,West Melissa,"Hamilton, Moore and Hill",2025-03-22T23:09:49,2025-04-29T20:29:59.259204,APROBADO,3Q JK413,Hamilton PLC,Contenedor,24817.37,138.73,39.53,water,FUERA_DE_SERVICIO,68102b97f121f1c634bc04a5,68102b97f121f1c634bc04a6,68102b97f121f1c634bc04a7,Mrs. Brianna Melton,Erin Martinez,Ryan Taylor,68102b97f121f1c634bc04a8,,,"Hall, Gordon and Thomas",,
68102b97f121f1c634bc04a9,South Africa,Lake Francis,"Hanson, Chan and Duffy",Afghanistan,East Donaldside,Woods-Smith,2025-01-27T10:07:41,2025-05-06T20:29:59.260205,RECHAZADO,2P F3264,Johnson Group,Carguero,22437.31,140.35,41.93,individual,EN_USO,68102b97f121f1c634bc04aa,68102b97f121f1c634bc04ab,,Gabrielle Taylor,Aaron Young,,68102b97f121f1c634bc04ac,,,Hunt-James,,
68102b97f121f1c634bc04ad,Qatar,Samanthaton,Thompson-Watson,Sri Lanka,West Pamelatown,Powell Inc,2025-03-31T20:26:10,2025-04-29T20:29:59.262202,PENDIENTE,JXR-8098,Martinez-Wright,Petrolero,38179.13,61.4,48.97,drive,EN_USO,68102b97f121f1c634bc04ae,,,Keith Liu,,,68102b97f121f1c634bc04af,68102b97f121f1c634bc04b0,68102b97f121f1c634bc04b1,Ramirez-Sexton,"George, Wilson and Marshall",Reid and Sons
68102b97f121f1c634bc04b2,Sweden,Patriciahaven,Brown Ltd,Georgia,Lake Davidmouth,Martin-Bender,2025-03-05T22:37:49,2025-04-29T20:29:59.263313,PENDIENTE,WWM 482,"Payne, Harris and Walker",Granelero,14445.8,56.42,14.73,blue,EN_MANTENIMIENTO,68102b97f121f1c634bc04b3,,,Mark Taylor,,,68102b97f121f1c634bc04b4,68102b97f121f1c634bc04b5,68102b97f121f1c634bc04b6,"Davis, Ramos and Jones","Stephens, Walters and Howell",Salazar-Galloway
68102b97f121f1c634bc04b7,Anguilla,Donaldmouth,"Rollins, Roy and Porter",Belgium,Velasquezville,"Harris, Smith and Grant",2025-04-07T07:43:23,2025-04-29T20:29:59.264300,RECHAZADO,8NP 856,Mclaughlin-Watson,Petrolero,12713.39,258.16,45.86,important,EN_USO,68102b97f121f1c634bc04b8,68102b97f121f1c634bc04b9,,Alexander Young,Angela Hampton,,68102b97f121f1c634bc04ba,,,"Hill, Smith and Campbell",,
68102b97f121f1c634bc04bb,Suriname,South Erikabury,Alvarado-Robbins,Ghana,East Katherinebury,Barnett LLC,2025-01-09T20:07:03,2025-05-04T20:29:59.265303,APROBADO,Y12-XVA,Gibson-Ross,Contenedor,17082.86,297.83,39.81,of,EN_USO,68102b97f121f1c634bc04bc,,,Nicole Rodriguez,,,68102b97f121f1c634bc04bd,68102b97f121f1c634bc04be,68102b97f121f1c634bc04bf,"Chapman, Peterson and Castillo",Dickerson-Brown,Jensen-Vaughn
68102b97f121f1c634bc04c0,Korea,New Tammy,Williams-Gutierrez,Congo,Gibsonburgh,Price-Collins,2025-03-11T07:05:38,2025-05-03T20:29:59.267205,RECHAZADO,4MO 181,"Kennedy, Foster and Day",Petrolero,19126.05,216.56,47.13,TV,EN_MANTENIMIENTO,68102b97f121f1c634bc04c1,,,Christopher Clay,,,68102b97f121f1c634bc04c2,68102b97f121f1c634bc04c3,,Bell-Ramos,"Moore, Munoz and Moore",
68102b97f121f1c634bc04c4,Barbados,New Kevin,Anderson Group,Spain,Port Tracey,Johnson PLC,2025-01-13T11:42:29,2025-05-05T20:29:59.268304,APROBADO,ZVS 685,Smith Group,Contenedor,39521.74,21.99,19.97,girl,EN_USO,68102b97f121f1c634bc04c5,,,Jessica Morrison,,,68102b97f121f1c634bc04c6,,,Clark-Martinez,,
68102b97f121f1c634bc04c7,Lithuania,Joshuaburgh,"Huffman, Nelson and Fletcher",Belarus,Simonburgh,"Martin, Barnes and Greer",2025-01-03T20:50:27,2025-05-07T20:29:59.269302,RECHAZADO,302-YVL,"Cummings, Anderson and Morris",Petrolero,8084.25,61.08,7,rest,DISPONIBLE,68102b97f121f1c634bc04c8,,,James Dillon PhD,,,68102b97f121f1c634bc04c9,,,"Yang, Garza and Armstrong",,
68102b97f121f1c634bc04ca,Montenegro,North Richardburgh,"Moody, Holland and Brennan",Japan,West Victoriamouth,"Murray, Vang and Sutton",2025-03-20T19:45:07,2025-04-29T20:29:59.270276,PENDIENTE,96EG8,"Greer, Avery and Mathis",Carguero,28700.9,156.74,45.46,end,EN_MANTENIMIENTO,68102b97f121f1c634bc04cb,68102b97f121f1c634bc04cc,68102b97f121f1c634bc04cd,Jennifer Terry,Manuel Gilmore,Richard Rivera,68102b97f121f1c634bc04ce,68102b97f121f1c634bc04cf,68102b97f121f1c634bc04d0,"Castillo, Reilly and Noble","Lee, Williams and Parks","Butler, Scott and Andrade"
68102b97f121f1c634bc04d1,Maldives,East Tiffany,"Fitzgerald, Cook and Austin",Netherlands Antilles,Lake David,Evans Group,2025-03-26T18:26:49,2025-05-07T20:29:59.271303,RECHAZADO,30MU828,"Davis, Cummings and Salazar",Carguero,43909.96,206.41,40.97,perform,FUERA_DE_SERVICIO,68102b97f121f1c634bc04d2,,,Walter Jackson,,,68102b97f121f1c634bc04d3,68102b97f121f1c634bc04d4,,Mason Inc,Ponce-Nguyen,
68102b97f121f1c634bc04d5,Saint Pierre and Miquelon,Kayleemouth,Taylor-Patterson,Korea,Amyview,Thompson-Herrera,2025-04-12T22:24:24,2025-05-08T20:29:59.272308,RECHAZADO,RH 05218,Blankenship Inc,Carguero,30312.31,85.44,12.71,hand,EN_USO,68102b97f121f1c634bc04d6,,,Ashley Johnson,,,68102b97f121f1c634bc04d7,68102b97f121f1c634bc04d8,68102b97f121f1c634bc04d9,Mata-Torres,"Baldwin, Walsh and Guerrero",Johnson PLC
68102b97f121f1c634bc04da,Sierra Leone,Sanchezland,Williams and Sons,Dominica,Hortonport,Miller-Walker,2025-04-05T08:49:37,2025-05-08T20:29:59.273298,APROBADO,9-6458C,Ross-Dean,Petrolero,22339.12,192.08,33.96,behavior,FUERA_DE_SERVICIO,68102b97f121f1c634bc04db,68102b97f121f1c634bc04dc,68102b97f121f1c634bc04dd,Donald Clements,Christian Reid,Elizabeth Gordon,68102b97f121f1c634bc04de,68102b97f121f1c634bc04df,68102b97f121f1c634bc04e0,White-Lee,Chandler Group,Frazier LLC
68102b97f121f1c634bc04e1,Latvia,Robertmouth,Adkins-Weaver,Mexico,South Christopher,Charles-Smith,2025-01-26T05:11:53,2025-05-08T20:29:59.275204,PENDIENTE,41-V483,Gordon Inc,Carguero,43689.93,142.6,17.86,hair,EN_USO,68102b97f121f1c634bc04e2,,,Jamie Meadows,,,68102b97f121f1c634bc04e3,68102b97f121f1c634bc04e4,,Hanson-White,Brown-Smith,
68102b97f121f1c634bc04e5,Costa Rica,North Kathybury,"Cooper, Johnson and Rodriguez",Malawi,Danielsview,"Diaz, Ray and Powell",2025-01-27T04:36:33,2025-05-01T20:29:59.276303,PENDIENTE,6-B4230,Lane-Torres,Petrolero,32044.84,223.68,15.09,too,DISPONIBLE,68102b97f121f1c634bc04e6,68102b97f121f1c634bc04e7,68102b97f121f1c634bc04e8,Grace Solis,Courtney Moore,Tracy Brown,68102b97f121f1c634bc04e9,,,Rivers Group,,
68102b97f121f1c634bc04ea,Iceland,South Beckymouth,Jones-Brown,Burkina Faso,Port Michael,"Quinn, Dixon and Anderson",2025-01-01T19:14:48,2025-05-07T20:29:59.277299,RECHAZADO,057 3CW,Franklin-Hernandez,Carguero,42903.34,65.74,33.35,seek,FUERA_DE_SERVICIO,68102b97f121f1c634bc04eb,68102b97f121f1c634bc04ec,,Christopher Simmons,Mr. Harold Morgan,,68102b97f121f1c634bc04ed,,,Williams LLC,,
68102b97f121f1c634bc04ee,Barbados,Port Julie,"King, Mccullough and Moran",Somalia,Jeremyborough,"Bradshaw, Davies and Howard",2025-02-13T10:58:03,2025-05-08T20:29:59.278300,RECHAZADO,GJD 760,Hansen-Lee,Granelero,2625.68,201.56,27.47,sign,DISPONIBLE,68102b97f121f1c634bc04ef,68102b97f121f1c634bc04f0,68102b97f121f1c634bc04f1,Wayne Jordan,Richard Palmer,Gregory Perez,68102b97f121f1c634bc04f2,,,Perez-Lyons,,
68102b97f121f1c634bc04f3,Malaysia,Joshualand,"Robinson, Parrish and Johnson",Ireland,Lopezhaven,Williams-George,2025-03-16T05:50:54,2025-04-29T20:29:59.280200,APROBADO,505 KKP,Brown-Perry,Carguero,23996.98,219.78,44.31,new,DISPONIBLE,68102b97f121f1c634bc04f4,68102b97f121f1c634bc04f5,68102b97f121f1c634bc04f6,Samuel Shah,Megan Jones,Paul Perry,68102b97f121f1c634bc04f7,,,"Adams, Berry and Schwartz",,
68102b97f121f1c634bc04f8,Mauritius,Matthewstown,Allen Inc,Uzbekistan,Martinezburgh,"Miles, Oconnor and Carpenter",2025-04-23T21:46:14,2025-04-29T20:29:59.281203,APROBADO,896Z7,Zhang-Lee,Contenedor,19646.57,25.59,25.34,already,FUERA_DE_SERVICIO,68102b97f121f1c634bc04f9,68102b97f121f1c634bc04fa,,Janet Watkins,Scott Elliott,,68102b97f121f1c634bc04fb,68102b97f121f1c634bc04fc,,"Lyons, King and Collins","Evans, Peterson and Stone",
68102b97f121f1c634bc04fd,Montserrat,Glennborough,Rocha-Howard,Slovakia (Slovak Republic),South Nicholas,Gonzalez Ltd,2025-03-02T11:16:36,2025-05-05T20:29:59.285200,APROBADO,RHQ 021,Lewis Inc,Petrolero,14249.71,42.18,45.78,she,DISPONIBLE,68102b97f121f1c634bc04fe,68102b97f121f1c634bc04ff,68102b97f121f1c634bc0500,Lynn Garcia,Bobby Armstrong,Lisa Williams,68102b97f121f1c634bc0501,68102b97f121f1c634bc0502,,Torres-Campbell,"Smith, Hutchinson and Serrano",
68102b97f121f1c634bc0503,Turkmenistan,Jeffreymouth,Gutierrez Ltd,Togo,Lake Kellymouth,"Dodson, Booker and Bishop",2025-04-06T19:11:33,2025-05-03T20:29:59.287204,RECHAZADO,2YO C11,"Thomas, Benjamin and Williams",Contenedor,34653.82,218.01,8.23,somebody,EN_MANTENIMIENTO,68102b97f121f1c634bc0504,68102b97f121f1c634bc0505,68102b97f121f1c634bc0506,Kenneth Bullock,Linda Williams,Angela Copeland,68102b97f121f1c634bc0507,,,Clark Ltd,,
68102b97f121f1c634bc0508,Uruguay,Mcdonaldborough,"Roberts, White and Gilbert",Wallis and Futuna,Paulhaven,Brock Inc,2025-04-15T02:22:59,2025-05-02T20:29:59.288248,PENDIENTE,88UU5,"Rodriguez, Mitchell and Mcdonald",Petrolero,22322.07,233.22,30.92,parent,EN_MANTENIMIENTO,68102b97f121f1c634bc0509,68102b97f121f1c634bc050a,,Ruth Allen,John Terrell,,68102b97f121f1c634bc050b,68102b97f121f1c634bc050c,,Rice LLC,Mitchell and Sons,
68102b97f121f1c634bc050d,Canada,East Margaret,Gray Ltd,Israel,North Jamesfort,Morris Group,2025-03-28T10:21:52,2025-05-02T20:29:59.289295,APROBADO,88X X33,"Thomas, Ellis and Coleman",Contenedor,48692.29,186.42,44.48,green,EN_USO,68102b97f121f1c634bc050e,68102b97f121f1c634bc050f,68102b97f121f1c634bc0510,Deborah Thompson,Lauren Thornton,Mary Murphy,68102b97f121f1c634bc0511,68102b97f121f1c634bc0512,68102b97f121f1c634bc0513,"Wright, Strickland and Franklin","Holmes, Garcia and Williams",Pace-Aguilar
