_id,descripcion_servicio,total,iva,fecha_emision,fecha_vencimiento,estado,procesos[0].tipo_operacion,procesos[1].tipo_operacion,procesos[2].tipo_operacion,procesos[0].tipo_carga,procesos[1].tipo_carga,procesos[2].tipo_carga,procesos[0].tipo_producto,procesos[1].tipo_producto,procesos[2].tipo_producto,procesos[0].cantidad,procesos[1].cantidad,procesos[2].cantidad,procesos[0].precio_unitario,procesos[1].precio_unitario,procesos[2].precio_unitario,procesos[0].subtotal,procesos[1].subtotal,procesos[2].subtotal,procesos[0].descripcion,procesos[1].descripcion,procesos[2].descripcion,procesos[0].maquinas[0].nombre,procesos[1].maquinas[0].nombre,procesos[0].maquinas[1].nombre,procesos[2].maquinas[0].nombre,procesos[1].maquinas[1].nombre,procesos[2].maquinas[1].nombre,procesos[0].maquinas[0].estado,procesos[1].maquinas[0].estado,procesos[0].maquinas[1].estado,procesos[2].maquinas[0].estado,procesos[1].maquinas[1].estado,procesos[2].maquinas[1].estado,procesos[0].maquinas[0].cantidad,procesos[1].maquinas[0].cantidad,procesos[0].maquinas[1].cantidad,procesos[2].maquinas[0].cantidad,procesos[1].maquinas[1].cantidad,procesos[2].maquinas[1].cantidad,usuarios[0]
6816ad9504ea5839aa7eae9c,Number including tend race skill fund.,172617,27560.64,2025-05-03 18:58:13,2025-06-16 18:58:13,PAGADA,SOLICITUD_CARGA,,,CG,,,admit,,,8,,,18132,,,145056,,,Three similar pretty.,,,anyone,,real,,,,DISPONIBLE,,EN_MANTENIMIENTO,,,,10,,4,,,,6816ad9504ea5839aa7eab7c
6816ad9504ea5839aa7eae9d,Guess trade crime method also lead help.,623317,99521.24,2025-05-03 18:58:13,2025-06-06 18:58:13,ATRASADO,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,RO,GS,,answer,tree,,10,1,,49327,30526,,493270,30526,,Treat involve ever make because student maybe family.,Project point month choice what finish.,,piece,choice,everyone,,,,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,,,,3,5,10,,,,6816ad9504ea5839aa7eab7d
6816ad9504ea5839aa7eae9e,Hold professional kid charge major.,494481,78950.7,2025-05-03 18:58:13,2025-07-02 18:58:13,PENDIENTE,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,CG,GL,,necessary,similar,,8,6,,14712,49639,,117696,297834,,Effect enter current work remember sell.,Lawyer score shoulder different.,,language,there,,,,,EN_MANTENIMIENTO,DISPONIBLE,,,,,5,9,,,,,6816ad9504ea5839aa7eab7e
6816ad9504ea5839aa7eae9f,Fine well whatever camera condition.,296003,47260.98,2025-05-03 18:58:13,2025-06-12 18:58:13,CANCELADO,SOLICITUD_DESCARGA,,,GL,,,sound,,,6,,,41457,,,248742,,,Lawyer fast subject laugh street even score foreign.,,,common,,group,,,,EN_USO,,DISPONIBLE,,,,6,,2,,,,6816ad9504ea5839aa7eab7f
6816ad9504ea5839aa7eaea0,That leader least process special suggest.,765506,122223.58,2025-05-03 18:58:13,2025-06-27 18:58:13,ATRASADO,SOLICITUD_DESCARGA,SOLICITUD_CARGA,,LQ,CN,,film,behavior,,8,10,,38304,33685,,306432,336850,,National keep force them sign.,Usually better challenge remember month.,,size,shoulder,,,,,EN_USO,EN_USO,,,,,6,7,,,,,6816ad9504ea5839aa7eab80
6816ad9504ea5839aa7eaea1,Son sort argue mouth.,465370,74302.73,2025-05-03 18:58:13,2025-06-07 18:58:13,ATRASADO,SOLICITUD_CARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,GL,CN,GS,attention,specific,another,3,5,7,24713,18699,31919,74139,93495,223433,Occur treat century popular wall everyone.,Leg already example kid amount son increase.,Great Republican discuss end bag city role.,kid,north,out,lose,force,herself,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,EN_USO,DISPONIBLE,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,10,10,4,9,7,9,6816ad9504ea5839aa7eab81
6816ad9504ea5839aa7eaea2,Political how message reflect.,559124,89271.88,2025-05-03 18:58:13,2025-06-14 18:58:13,PAGADA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,GL,RO,CN,who,model,drug,10,1,9,25668,33874,19922,256680,33874,179298,Affect international already.,Character offer cost material catch.,Development them at card final human commercial.,air,toward,,toward,officer,,EN_USO,DISPONIBLE,,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,,1,8,,1,9,,6816ad9504ea5839aa7eab82
6816ad9504ea5839aa7eaea3,Leave name collection.,252330,40287.98,2025-05-03 18:58:13,2025-06-20 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_CARGA,,GS,GS,,in,know,,8,1,,25045,11682,,200360,11682,,Nation something lot after serve.,Prepare worker start build consumer ability.,,beat,enjoy,,,experience,,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,,,EN_USO,,2,7,,,7,,6816ad9504ea5839aa7eab83
6816ad9504ea5839aa7eaea4,But its plant true tend politics.,273796,43715.39,2025-05-03 18:58:13,2025-06-27 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,LQ,CN,,set,hope,,8,1,,27197,12505,,217576,12505,,Side water reach fall training floor.,Part arrive political short seven yard involve relationship.,,actually,animal,,,,,DISPONIBLE,FUERA_DE_SERVICIO,,,,,6,3,,,,,6816ad9504ea5839aa7eab84
6816ad9504ea5839aa7eaea5,They health hotel radio enough traditional laugh.,366935,58586.31,2025-05-03 18:58:13,2025-06-29 18:58:13,PAGADA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,GS,LQ,GS,take,safe,me,9,2,4,19061,23620,22390,171549,47240,89560,Hot key president say better mother.,Realize issue foreign finish Mrs change.,Picture day firm eat.,including,resource,television,experience,,,EN_USO,EN_MANTENIMIENTO,EN_USO,DISPONIBLE,,,4,6,2,2,,,6816ad9504ea5839aa7eab85
6816ad9504ea5839aa7eaea6,Thought cut staff purpose subject.,260580,41605.25,2025-05-03 18:58:13,2025-06-15 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,,GS,LQ,,along,remain,,5,2,,34355,23600,,171775,47200,,Home product ago sell teacher same sister base.,Hot cold detail describe challenge.,,everyone,more,,,visit,,DISPONIBLE,FUERA_DE_SERVICIO,,,EN_USO,,3,1,,,1,,6816ad9504ea5839aa7eab86
6816ad9504ea5839aa7eaea7,According yes call event.,594833,94973.4,2025-05-03 18:58:13,2025-06-14 18:58:13,CANCELADO,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,GL,LQ,,director,street,,6,9,,48783,23018,,292698,207162,,Yard hear much sound general teach final.,Audience defense at interesting station.,,not,read,,,game,,DISPONIBLE,EN_USO,,,EN_MANTENIMIENTO,,7,2,,,10,,6816ad9504ea5839aa7eab87
6816ad9504ea5839aa7eaea8,Court lead glass else forward why employee.,573875,91627.12,2025-05-03 18:58:13,2025-06-11 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_CARGA,GS,GL,LQ,kind,offer,kid,9,4,9,26534,20392,17986,238806,81568,161874,Other mind policy this chance you produce.,Year significant stay sit fish them hope.,Major whole rich.,lead,where,,discussion,,enter,DISPONIBLE,FUERA_DE_SERVICIO,,EN_MANTENIMIENTO,,DISPONIBLE,2,5,,2,,3,6816ad9504ea5839aa7eab88
6816ad9504ea5839aa7eaea9,Star rich loss scientist.,387971,61944.94,2025-05-03 18:58:13,2025-06-30 18:58:13,CANCELADO,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,CG,CG,GL,boy,add,exactly,1,10,2,30082,25700,19472,30082,257000,38944,Wait even window official.,Firm road upon away imagine land explain room.,Majority daughter only bar discuss our purpose agreement.,cultural,town,,eye,,agreement,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,,EN_USO,,EN_MANTENIMIENTO,1,2,,3,,8,6816ad9504ea5839aa7eab89
6816ad9504ea5839aa7eaeaa,The director situation shake.,462367,73823.36,2025-05-03 18:58:13,2025-06-22 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,CG,LQ,CG,national,next,suddenly,6,4,3,46198,10058,23708,277188,40232,71124,Fight what involve measure on last.,Fast history soon value.,Then car us pass social word.,for,cost,small,art,impact,performance,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,DISPONIBLE,EN_MANTENIMIENTO,4,1,2,2,7,8,6816ad9504ea5839aa7eab8a
6816ad9504ea5839aa7eaeab,Fire various middle grow top beautiful.,131947,21067.2,2025-05-03 18:58:13,2025-07-01 18:58:13,CANCELADO,SOLICITUD_CARGA,,,GL,,,right,,,4,,,27720,,,110880,,,Right position computer anything resource foot.,,,story,,even,,,,EN_MANTENIMIENTO,,FUERA_DE_SERVICIO,,,,3,,5,,,,6816ad9504ea5839aa7eab8b
6816ad9504ea5839aa7eaeac,Street fly debate watch idea.,808105,129025.2,2025-05-03 18:58:13,2025-06-13 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,LQ,CN,CN,boy,might,perform,6,10,6,37373,24360,35207,224238,243600,211242,Child anything morning heavy.,Subject investment because marriage above Democrat.,Ask inside huge feel.,miss,teach,,for,,,DISPONIBLE,DISPONIBLE,,EN_USO,,,5,2,,1,,,6816ad9504ea5839aa7eab8c
6816ad9504ea5839aa7eaead,White when tonight science shake our.,206336,32944.48,2025-05-03 18:58:13,2025-06-10 18:58:13,ATRASADO,SOLICITUD_CARGA,SOLICITUD_CARGA,,LQ,RO,,organization,of,,4,3,,29614,18312,,118456,54936,,Stop idea record.,Look determine whether tough know hour listen.,,most,analysis,will,,friend,,DISPONIBLE,DISPONIBLE,EN_MANTENIMIENTO,,DISPONIBLE,,6,3,9,,1,,6816ad9504ea5839aa7eab8d
6816ad9504ea5839aa7eaeae,Fund write miss.,52046,8309.84,2025-05-03 18:58:13,2025-06-02 18:58:13,PAGADA,SOLICITUD_DESCARGA,,,CN,,,page,,,4,,,10934,,,43736,,,Move listen offer price happen eat strategy.,,,wonder,,,,,,DISPONIBLE,,,,,,6,,,,,,6816ad9504ea5839aa7eab8e
6816ad9504ea5839aa7eaeaf,City safe always answer.,439788,70218.3,2025-05-03 18:58:13,2025-06-19 18:58:13,ATRASADO,SOLICITUD_CARGA,SOLICITUD_CARGA,,CN,CN,,much,black,,6,6,,31043,30552,,186258,183312,,Job board series laugh.,Imagine mean line food financial wide young form.,,need,data,,,give,,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,,,EN_MANTENIMIENTO,,10,3,,,5,,6816ad9504ea5839aa7eab8f
6816ad9504ea5839aa7eaeb0,Reduce care purpose idea.,245110,39135.25,2025-05-03 18:58:13,2025-06-28 18:58:13,PENDIENTE,SOLICITUD_CARGA,,,LQ,,,site,,,7,,,29425,,,205975,,,Must recently that discussion six customer floor.,,,maintain,,,,,,DISPONIBLE,,,,,,4,,,,,,6816ad9504ea5839aa7eab90
6816ad9504ea5839aa7eaeb1,Land discuss quality adult moment.,279538,44632.14,2025-05-03 18:58:13,2025-06-15 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,CG,CG,RO,tough,change,and,2,4,4,19969,25297,23445,39938,101188,93780,Home respond small politics or maybe.,Now wife give science far.,Light first final short maybe reveal compare system.,local,long,one,idea,like,save,EN_MANTENIMIENTO,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,EN_USO,DISPONIBLE,DISPONIBLE,3,6,5,4,5,2,6816ad9504ea5839aa7eab91
6816ad9504ea5839aa7eaeb2,Cut better since probably leader these.,476873,76139.46,2025-05-03 18:58:13,2025-06-11 18:58:13,ATRASADO,SOLICITUD_DESCARGA,,,CG,,,image,,,9,,,44526,,,400734,,,Design behind risk push area marriage week.,,,drug,,back,,,,FUERA_DE_SERVICIO,,DISPONIBLE,,,,2,,2,,,,6816ad9504ea5839aa7eab92
6816ad9504ea5839aa7eaeb3,Its between become money.,551671,88081.91,2025-05-03 18:58:13,2025-06-17 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,LQ,CN,RO,few,soldier,drop,2,7,2,46042,42715,36250,92084,299005,72500,Claim shoulder some those deal.,Total score director reason.,Great short discussion case own.,last,point,class,power,,can,EN_USO,EN_MANTENIMIENTO,EN_MANTENIMIENTO,DISPONIBLE,,FUERA_DE_SERVICIO,9,5,4,2,,9,6816ad9504ea5839aa7eab93
6816ad9504ea5839aa7eaeb4,Interest who prepare mean soon event.,608916,97221.86,2025-05-03 18:58:13,2025-06-09 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,GL,LQ,,third,offer,,10,7,,41270,14142,,412700,98994,,Own eye central case.,Majority certain two professional base than.,,recognize,white,look,,number,,EN_MANTENIMIENTO,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,,EN_USO,,5,10,9,,8,,6816ad9504ea5839aa7eab94
6816ad9504ea5839aa7eaeb5,Seek early toward black seat recently.,570073,91020.07,2025-05-03 18:58:13,2025-06-12 18:58:13,ATRASADO,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,GL,CN,GL,hand,less,magazine,5,4,2,47517,45697,29340,237585,182788,58680,Personal drug speak for.,Stop next contain case statement.,Purpose fish soon what article.,probably,only,ahead,quickly,,,DISPONIBLE,EN_USO,EN_MANTENIMIENTO,EN_USO,,,9,7,7,9,,,6816ad9504ea5839aa7eab95
6816ad9504ea5839aa7eaeb6,Least why our since physical fast list series.,401588,64119.11,2025-05-03 18:58:13,2025-07-02 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,LQ,GL,,ability,free,,4,7,,25142,33843,,100568,236901,,First record word alone leg deep big.,Member fast may person few.,,position,ball,name,,something,,FUERA_DE_SERVICIO,EN_USO,EN_MANTENIMIENTO,,EN_MANTENIMIENTO,,10,8,1,,3,,6816ad9504ea5839aa7eab96
6816ad9504ea5839aa7eaeb7,Or film claim need.,346717,55358.21,2025-05-03 18:58:13,2025-07-01 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,RO,LQ,CG,apply,pick,example,2,10,1,25124,20994,31171,50248,209940,31171,Position remember sit term.,Which wind artist manage.,Nothing occur great around discover its.,idea,more,list,similar,,mind,EN_USO,EN_MANTENIMIENTO,DISPONIBLE,EN_MANTENIMIENTO,,FUERA_DE_SERVICIO,10,8,2,8,,6,6816ad9504ea5839aa7eab97
6816ad9504ea5839aa7eaeb8,Seek act foreign media item toward oil.,673759,107574.96,2025-05-03 18:58:13,2025-07-01 18:58:13,CANCELADO,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,GS,LQ,CG,significant,star,could,8,9,2,38966,22816,24556,311728,205344,49112,Evidence instead or board institution.,Left sometimes too professional institution model send billion.,Sure whatever candidate suggest training certainly.,sense,operation,message,certainly,,conference,EN_MANTENIMIENTO,EN_USO,EN_MANTENIMIENTO,EN_MANTENIMIENTO,,DISPONIBLE,9,10,2,3,,10,6816ad9504ea5839aa7eab98
6816ad9504ea5839aa7eaeb9,Suffer hold treatment almost already.,229841,36697.36,2025-05-03 18:58:13,2025-06-02 18:58:13,PAGADA,SOLICITUD_DESCARGA,,,CG,,,table,,,4,,,48286,,,193144,,,Benefit society medical support your.,,,save,,do,,,,EN_USO,,EN_MANTENIMIENTO,,,,6,,8,,,,6816ad9504ea5839aa7eab99
6816ad9504ea5839aa7eaeba,Agreement lead wind success our high day.,409349,65358.29,2025-05-03 18:58:13,2025-06-11 18:58:13,ATRASADO,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,GS,LQ,CN,American,if,at,9,4,2,15733,32533,36131,141597,130132,72262,What career man town arm would hand.,Natural big red six natural buy hot.,Decade onto single moment.,guess,civil,finally,kid,,ever,FUERA_DE_SERVICIO,DISPONIBLE,EN_MANTENIMIENTO,DISPONIBLE,,EN_MANTENIMIENTO,4,6,9,7,,1,6816ad9504ea5839aa7eab9a
6816ad9504ea5839aa7eaebb,Budget friend ten anything heart majority school.,227639,36345.67,2025-05-03 18:58:13,2025-06-13 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,GS,RO,,share,start,,4,1,,39567,33025,,158268,33025,,Film camera for information.,Reality relate nothing worry above win.,,leg,green,PM,,,,EN_MANTENIMIENTO,DISPONIBLE,DISPONIBLE,,,,6,10,5,,,,6816ad9504ea5839aa7eab9b
6816ad9504ea5839aa7eaebc,Student official few fire.,239023,38163.4,2025-05-03 18:58:13,2025-06-05 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,GS,GL,RO,total,girl,give,4,1,2,33717,41764,12114,134868,41764,24228,Truth child surface produce attorney option respond.,Than season amount reason always.,Own ahead treat tough blue guess likely character.,he,be,generation,drug,federal,,EN_USO,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,EN_USO,FUERA_DE_SERVICIO,,10,4,10,1,4,,6816ad9504ea5839aa7eab9c
6816ad9504ea5839aa7eaebd,Evening area out hair.,321413,51318.05,2025-05-03 18:58:13,2025-06-05 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,,,GL,,,herself,,,7,,,38585,,,270095,,,Fly financial race environment standard.,,,interview,,,,,,DISPONIBLE,,,,,,5,,,,,,6816ad9504ea5839aa7eab9d
6816ad9504ea5839aa7eaebe,Trip likely physical plant method sea participant.,497188,79382.95,2025-05-03 18:58:13,2025-06-18 18:58:13,PENDIENTE,SOLICITUD_CARGA,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,CG,CG,CG,follow,road,her,10,5,5,13483,46201,10394,134830,231005,51970,Ok consider cell within drop time as hold.,East gas ever father.,Staff both keep front actually stock leader.,run,ability,middle,type,guy,mission,EN_MANTENIMIENTO,EN_MANTENIMIENTO,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,EN_USO,FUERA_DE_SERVICIO,3,8,1,3,7,10,6816ad9504ea5839aa7eab9e
6816ad9504ea5839aa7eaebf,Base wind card might actually moment.,699946,111756.1,2025-05-03 18:58:13,2025-07-01 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,GS,RO,GS,nor,might,color,10,7,9,22164,16579,27833,221640,116053,250497,Form take science my study.,Simple class school summer build.,Believe poor early despite heart must tell.,message,try,return,college,visit,,EN_MANTENIMIENTO,DISPONIBLE,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,DISPONIBLE,,3,10,6,8,10,,6816ad9504ea5839aa7eab9f
6816ad9504ea5839aa7eaec0,Third apply Congress thank.,471985,75358.94,2025-05-03 18:58:13,2025-07-02 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,GL,GL,,once,move,,7,2,,47530,31958,,332710,63916,,Road stop option member situation money.,Culture hold hospital customer.,,suddenly,yeah,,,,,EN_MANTENIMIENTO,EN_MANTENIMIENTO,,,,,8,7,,,,,6816ad9504ea5839aa7eaba0
6816ad9504ea5839aa7eaec1,Keep million laugh point wide.,517952,82698.26,2025-05-03 18:58:13,2025-06-12 18:58:13,PENDIENTE,SOLICITUD_CARGA,SOLICITUD_CARGA,SOLICITUD_CARGA,LQ,CN,GS,clearly,onto,break,2,6,4,19007,41608,36898,38014,249648,147592,Amount outside over sign boy pull because despite.,Summer join discover feeling finally kitchen occur.,Police floor economy public.,skill,simply,,theory,speak,,EN_USO,EN_USO,,DISPONIBLE,EN_MANTENIMIENTO,,6,9,,5,3,,6816ad9504ea5839aa7eaba1
6816ad9504ea5839aa7eaec2,High important one identify man.,181192,28929.78,2025-05-03 18:58:13,2025-06-17 18:58:13,ATRASADO,SOLICITUD_CARGA,SOLICITUD_CARGA,,GL,RO,,mission,why,,4,5,,10688,21902,,42752,109510,,House individual option alone well bank much.,Sister establish toward rule.,,sport,then,standard,,surface,,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,DISPONIBLE,,FUERA_DE_SERVICIO,,7,1,7,,1,,6816ad9504ea5839aa7eaba2
6816ad9504ea5839aa7eaec3,Whatever book start generation.,1062394,169625.92,2025-05-03 18:58:13,2025-06-24 18:58:13,PENDIENTE,SOLICITUD_CARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,CG,RO,GL,leave,wait,them,10,10,7,28230,29320,45324,282300,293200,317268,This decade strong paper boy husband.,Store shake stage lay.,Drop red own especially low choose.,number,whom,executive,just,management,,DISPONIBLE,FUERA_DE_SERVICIO,DISPONIBLE,EN_MANTENIMIENTO,EN_MANTENIMIENTO,,8,5,3,8,9,,6816ad9504ea5839aa7eaba3
6816ad9504ea5839aa7eaec4,Stuff face national choice.,81686,13042.36,2025-05-03 18:58:13,2025-06-05 18:58:13,PAGADA,SOLICITUD_DESCARGA,,,RO,,,reflect,,,2,,,34322,,,68644,,,Can little scientist well perform ground.,,,parent,,,,,,FUERA_DE_SERVICIO,,,,,,2,,,,,,6816ad9504ea5839aa7eaba4
6816ad9504ea5839aa7eaec5,Wear defense form month data onto property.,483739,77235.57,2025-05-03 18:58:13,2025-06-07 18:58:13,PENDIENTE,SOLICITUD_CARGA,,,CG,,,final,,,9,,,45167,,,406503,,,Theory nearly space her.,,,city,,,,,,EN_MANTENIMIENTO,,,,,,3,,,,,,6816ad9504ea5839aa7eaba5
6816ad9504ea5839aa7eaec6,Crime sound this executive budget tough clearly little.,397584,63479.76,2025-05-03 18:58:13,2025-06-22 18:58:13,PAGADA,SOLICITUD_CARGA,SOLICITUD_CARGA,SOLICITUD_CARGA,GS,CG,CG,raise,voice,notice,5,4,7,13239,36662,17323,66195,146648,121261,Suffer yeah mother rest subject skill now.,Someone debate thought store reason west.,Amount national director carry buy people.,always,doctor,onto,concern,,,DISPONIBLE,EN_USO,EN_USO,FUERA_DE_SERVICIO,,,7,8,6,6,,,6816ad9504ea5839aa7eaba6
6816ad9504ea5839aa7eaec7,Pay us management lead business land.,283550,45272.63,2025-05-03 18:58:13,2025-07-02 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,,CN,RO,,strategy,two,,6,1,,35700,24077,,214200,24077,,Sure board police site.,Soon important then really expect media yet strong.,,apply,style,,,,,EN_MANTENIMIENTO,EN_MANTENIMIENTO,,,,,10,4,,,,,6816ad9504ea5839aa7eaba7
6816ad9504ea5839aa7eaec8,Process nothing arm change ask here ok.,159440,25456.77,2025-05-03 18:58:13,2025-06-05 18:58:13,ATRASADO,SOLICITUD_DESCARGA,SOLICITUD_CARGA,,CN,LQ,,western,fund,,1,8,,44303,11210,,44303,89680,,Fill college beat difficult happen whatever.,Recent realize happy area attack five side sign.,,put,position,,,,,DISPONIBLE,EN_USO,,,,,10,9,,,,,6816ad9504ea5839aa7eaba8
6816ad9504ea5839aa7eaec9,Cause future wonder.,149619,23888.7,2025-05-03 18:58:13,2025-06-28 18:58:13,CANCELADO,SOLICITUD_DESCARGA,,,LQ,,,and,,,9,,,13970,,,125730,,,Exactly keep get kind team.,,,thought,,car,,,,FUERA_DE_SERVICIO,,EN_MANTENIMIENTO,,,,8,,4,,,,6816ad9504ea5839aa7eaba9
6816ad9504ea5839aa7eaeca,Can social different small edge like upon dog.,584717,93358.21,2025-05-03 18:58:13,2025-06-20 18:58:13,CANCELADO,SOLICITUD_DESCARGA,SOLICITUD_CARGA,,CN,CN,,society,market,,2,9,,45191,44553,,90382,400977,,What baby pick television television like base.,Dark learn learn off himself population anything action.,,read,compare,daughter,,this,,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,DISPONIBLE,,EN_USO,,1,1,5,,4,,6816ad9504ea5839aa7eabaa
6816ad9504ea5839aa7eaecb,Policy develop across together.,751064,119917.74,2025-05-03 18:58:13,2025-06-18 18:58:13,PAGADA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,GS,GL,,create,tax,,8,9,,38913,35538,,311304,319842,,What head yeah popular.,Purpose head audience oil two.,,deal,stand,prepare,,shoulder,,EN_MANTENIMIENTO,DISPONIBLE,EN_USO,,EN_MANTENIMIENTO,,2,1,4,,3,,6816ad9504ea5839aa7eabab
6816ad9504ea5839aa7eaecc,Child third decade stop.,705480,112639.6,2025-05-03 18:58:13,2025-06-14 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,CN,CN,GS,table,specific,information,2,6,10,38258,48159,22737,76516,288954,227370,Contain cause my again claim.,Read return material matter rest.,Probably water step drop strong teacher thing by.,coach,talk,,cause,,,EN_MANTENIMIENTO,EN_USO,,EN_USO,,,8,5,,5,,,6816ad9504ea5839aa7eabac
6816ad9504ea5839aa7eaecd,Election chance bring.,89239,14248.29,2025-05-03 18:58:13,2025-06-02 18:58:13,PENDIENTE,SOLICITUD_CARGA,SOLICITUD_CARGA,,CG,CG,,produce,important,,1,1,,26481,48510,,26481,48510,,Can another shoulder heart.,Nice sign never part church civil.,,job,between,sit,,,,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,,,,10,4,1,,,,6816ad9504ea5839aa7eabad
6816ad9504ea5839aa7eaece,Wind where very clear stage seek choice participant.,482261,76999.59,2025-05-03 18:58:13,2025-06-20 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,CN,CG,,visit,growth,,9,9,,19700,25329,,177300,227961,,Quickly piece nothing popular to face check.,Indeed either mother war develop.,,middle,player,,,,,EN_USO,DISPONIBLE,,,,,1,4,,,,,6816ad9504ea5839aa7eabae
6816ad9504ea5839aa7eaecf,Likely impact party.,386905,61774.7,2025-05-03 18:58:13,2025-06-23 18:58:13,PAGADA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,CG,CN,,television,never,,5,3,,48544,27470,,242720,82410,,South once north form hot quality.,Tell purpose city marriage poor.,,sell,often,,,seven,,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,,,EN_USO,,1,2,,,5,,6816ad9504ea5839aa7eabaf
6816ad9504ea5839aa7eaed0,Education image by.,312768,49937.7,2025-05-03 18:58:13,2025-06-28 18:58:13,CANCELADO,SOLICITUD_CARGA,,,GL,,,decade,,,10,,,26283,,,262830,,,Green message teach fact summer.,,,practice,,,,,,FUERA_DE_SERVICIO,,,,,,1,,,,,,6816ad9504ea5839aa7eabb0
6816ad9504ea5839aa7eaed1,Well necessary news we news together ago.,1037892,165713.82,2025-05-03 18:58:13,2025-06-23 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,CN,CG,CG,thank,picture,international,3,9,9,34274,48249,37235,102822,434241,335115,Their nature mother bed measure.,Detail network sister.,History remain more heart land physical strong although.,personal,magazine,,best,,set,DISPONIBLE,DISPONIBLE,,EN_USO,,EN_USO,3,5,,1,,4,6816ad9504ea5839aa7eabb1
6816ad9504ea5839aa7eaed2,Collection those responsibility theory character fill to a.,307870,49155.66,2025-05-03 18:58:13,2025-06-30 18:58:13,PAGADA,SOLICITUD_CARGA,,,GL,,,when,,,6,,,43119,,,258714,,,Drug else such not chair.,,,significant,,,,,,EN_USO,,,,,,6,,,,,,6816ad9504ea5839aa7eabb2
